Year,Make,Transmission,Engine Cylinders,Turbocharger,Fuel Type,MPG,City Fuel Consumption,Highway Fuel Consumption
3,16,27,6,0,7,20,4233.87,5645.16
3,16,28,6,0,7,21,4233.87,6115.59
3,16,28,6,0,7,19,3763.44,5880.375
3,16,27,4,0,7,21,4233.87,6115.59
3,16,27,6,0,7,19,3998.655,5174.73
3,16,28,6,0,7,20,3998.655,5645.16
3,16,28,6,0,7,19,3763.44,5880.375
3,16,28,6,0,7,19,3763.44,5880.375
3,16,28,6,0,7,19,3763.44,5880.375
3,16,28,8,0,7,17,3528.225,5174.73
3,16,27,6,0,7,19,3998.655,5174.73
3,16,27,8,0,7,18,3528.225,4939.515
3,16,28,6,1,5,18,3528.225,5409.945
3,16,28,8,0,7,18,3763.44,5409.945
3,16,28,6,0,7,19,3763.44,5880.375
3,16,27,4,0,7,24,4939.515,6821.235
3,16,27,4,1,5,21,4233.87,5880.375
3,16,27,4,0,7,25,5174.73,6821.235
3,16,36,4,0,7,25,5174.73,7056.45
3,16,38,4,1,5,22,4233.87,6821.235
3,16,38,4,0,7,26,5409.945,7762.095
3,16,27,4,0,7,24,4939.515,6821.235
3,16,27,4,0,7,24,4939.515,6586.02
3,16,36,4,0,7,25,5174.73,7056.45
3,16,38,4,0,7,26,5409.945,7762.095
3,16,27,4,0,7,23,4469.085,6821.235
3,16,27,6,0,7,20,3998.655,5880.375
3,16,38,4,0,7,23,4469.085,6821.235
3,19,28,8,0,5,17,3528.225,5174.73
3,19,28,8,0,7,18,3763.44,5409.945
3,19,27,4,0,7,23,4939.515,6586.02
3,19,27,6,0,7,20,4233.87,5645.16
3,19,38,4,0,7,25,5174.73,7291.665
3,19,38,6,0,7,20,3998.655,5880.375
3,19,28,8,0,7,18,3528.225,5409.945
3,19,28,8,0,7,18,3528.225,5409.945
3,19,28,8,0,7,18,3528.225,5174.73
3,19,28,8,0,7,18,3528.225,5409.945
3,17,28,8,0,7,15,3057.795,4704.3
3,20,28,4,0,7,19,3998.655,5174.73
3,20,28,6,0,7,17,3528.225,4704.3
3,20,36,4,0,7,20,4233.87,5409.945
3,20,38,4,0,7,21,4469.085,5645.16
3,20,38,6,0,7,18,3528.225,5174.73
3,20,28,6,0,7,17,3528.225,4704.3
3,20,38,6,0,7,17,3528.225,4939.515
3,20,27,4,0,7,24,4939.515,6586.02
3,20,27,6,0,7,20,4233.87,5645.16
3,20,38,4,0,7,25,5174.73,7291.665
3,20,38,6,0,7,20,3998.655,5880.375
3,20,28,6,0,7,20,3998.655,5880.375
3,20,28,8,0,7,18,3528.225,5174.73
3,20,28,8,0,7,18,3528.225,5409.945
3,20,28,8,0,7,17,3528.225,5409.945
3,20,38,8,0,7,18,3528.225,5645.16
3,20,38,6,0,7,18,3528.225,5645.16
3,20,38,8,0,7,17,3528.225,5409.945
3,20,27,6,0,7,18,3763.44,5174.73
3,20,28,6,0,7,19,3763.44,5645.16
3,20,28,8,0,7,17,3528.225,5174.73
3,20,28,8,0,7,18,3763.44,5409.945
3,20,28,8,0,7,15,3057.795,4469.085
3,20,28,8,0,7,17,3528.225,5174.73
3,20,27,4,0,7,24,4939.515,6821.235
3,20,27,6,0,7,20,4233.87,5645.16
3,20,36,4,0,7,25,5174.73,7056.45
3,20,38,4,0,7,25,5174.73,7291.665
3,20,38,6,0,7,20,3998.655,5880.375
3,20,27,4,0,7,24,4939.515,6821.235
3,20,27,6,0,7,20,4233.87,5645.16
3,20,36,4,0,7,25,5174.73,7056.45
3,20,38,4,0,7,25,5174.73,7291.665
3,20,38,6,0,7,20,3998.655,5880.375
3,20,27,4,0,7,24,4939.515,6821.235
3,20,27,6,0,7,20,4233.87,5645.16
3,20,36,4,0,7,25,5174.73,7056.45
3,20,38,4,0,7,25,5174.73,7291.665
3,20,38,6,0,7,20,3998.655,5880.375
3,20,27,4,0,7,23,4469.085,6821.235
3,20,27,6,0,7,20,4233.87,5645.16
3,20,28,6,0,7,21,4233.87,6115.59
3,20,38,6,0,7,20,3998.655,5880.375
3,20,27,4,0,7,23,4469.085,6821.235
3,20,27,6,0,7,19,3998.655,5174.73
3,20,28,6,0,7,20,3998.655,5645.16
3,20,38,6,0,7,20,3998.655,6115.59
3,20,27,4,0,7,24,5174.73,6586.02
3,20,36,4,0,7,27,5645.16,7291.665
3,20,38,4,0,7,27,5409.945,7526.88
3,20,27,4,0,7,24,4939.515,6821.235
3,20,27,6,0,7,20,4233.87,5645.16
3,20,38,4,0,7,25,5174.73,7291.665
3,20,38,6,0,7,20,3998.655,5880.375
3,20,28,8,0,7,17,3528.225,5409.945
3,20,28,8,0,7,17,3528.225,5409.945
3,20,27,6,0,7,18,3763.44,4704.3
3,20,27,8,0,7,14,3057.795,3763.44
3,20,28,6,0,7,18,3763.44,5174.73
3,20,28,8,0,7,17,3528.225,4704.3
3,20,28,6,0,7,15,3293.01,3998.655
3,20,28,8,0,7,13,2822.58,3763.44
3,20,28,8,0,7,13,2587.365,3528.225
3,20,28,8,0,0,18,3763.44,4939.515
3,20,35,6,0,7,15,3293.01,3763.44
3,20,36,8,0,0,17,3763.44,4469.085
3,20,27,6,0,7,15,3528.225,3998.655
3,20,27,8,0,7,14,3057.795,3528.225
3,20,28,6,0,7,16,3528.225,4233.87
3,20,28,8,0,7,14,2822.58,3998.655
3,20,28,8,0,7,14,2822.58,3998.655
3,20,28,8,0,0,18,3998.655,4939.515
3,20,35,6,0,7,17,3528.225,4469.085
3,20,35,8,0,7,15,3293.01,3998.655
3,20,36,8,0,7,15,3293.01,4233.87
3,20,36,8,0,0,19,4233.87,5174.73
3,20,28,8,0,7,13,2587.365,3763.44
3,20,28,6,0,7,15,3293.01,3998.655
3,20,27,6,0,7,19,3998.655,5174.73
3,20,28,6,0,7,19,3998.655,5645.16
3,20,28,8,0,7,18,3528.225,5174.73
3,20,27,4,0,7,26,5645.16,6821.235
3,20,38,4,0,7,28,5880.375,7762.095
3,20,27,6,0,7,16,3528.225,3998.655
3,20,27,8,0,7,14,3057.795,3528.225
3,20,28,6,0,7,17,3528.225,4704.3
3,20,28,8,0,7,14,2822.58,3998.655
3,20,28,8,0,7,14,2822.58,3998.655
3,20,28,8,0,0,18,3998.655,4939.515
3,20,35,6,0,7,17,3528.225,4469.085
3,20,36,6,0,7,16,3528.225,4469.085
3,20,36,8,0,7,15,3293.01,4233.87
3,20,36,8,0,7,15,3293.01,3998.655
3,20,36,8,0,7,13,2822.58,3528.225
3,20,36,8,0,0,19,4233.87,5174.73
3,20,28,8,0,7,14,2822.58,3998.655
3,20,28,8,0,7,13,2587.365,3763.44
3,20,28,8,0,0,18,3763.44,4939.515
3,20,27,6,0,7,14,3293.01,3528.225
3,20,27,8,0,7,14,3057.795,3528.225
3,20,28,6,0,7,15,3293.01,3998.655
3,20,28,8,0,7,14,2822.58,3998.655
3,20,28,8,0,7,14,2822.58,3763.44
3,20,28,8,0,0,17,3528.225,4704.3
3,20,36,6,0,7,15,3293.01,3763.44
3,20,36,8,0,7,15,3293.01,3998.655
3,20,36,8,0,7,13,2822.58,3528.225
3,20,36,8,0,0,17,3763.44,4233.87
3,20,27,4,0,7,19,3998.655,4939.515
3,20,27,6,0,7,16,3528.225,3998.655
3,20,28,4,0,7,19,3998.655,5174.73
3,20,28,6,0,7,17,3528.225,4939.515
3,20,36,4,0,7,20,4233.87,5409.945
3,20,36,6,0,7,17,3528.225,4704.3
3,20,38,4,0,7,21,4469.085,5645.16
3,20,38,6,0,7,18,3528.225,5174.73
3,20,28,6,0,7,13,2822.58,3293.01
3,20,36,4,0,7,17,3998.655,3998.655
3,20,36,6,0,7,13,3057.795,3293.01
3,20,27,4,0,7,20,4233.87,5174.73
3,20,27,6,0,7,16,3528.225,4233.87
3,20,28,4,0,7,21,4233.87,5880.375
3,20,28,6,0,7,18,3528.225,5174.73
3,20,36,4,0,7,21,4469.085,5645.16
3,20,36,6,0,7,18,3763.44,4939.515
3,20,38,4,0,7,22,4704.3,6115.59
3,20,38,6,0,7,18,3763.44,5174.73
3,20,27,4,0,7,28,6115.59,7056.45
3,20,38,4,1,7,27,5645.16,7762.095
3,20,28,4,0,7,18,3998.655,4939.515
3,20,28,6,0,7,16,3293.01,4469.085
3,20,36,4,0,7,21,4469.085,5409.945
3,20,36,6,0,7,16,3528.225,4469.085
3,20,38,4,0,7,20,4233.87,5645.16
3,20,38,6,0,7,17,3528.225,4704.3
3,20,28,4,0,7,18,3998.655,4939.515
3,20,28,6,0,7,16,3293.01,4704.3
3,20,36,4,0,7,21,4469.085,5409.945
3,20,36,6,0,7,17,3528.225,4704.3
3,20,38,4,0,7,20,4233.87,5645.16
3,20,38,6,0,7,17,3528.225,4939.515
3,20,28,8,0,7,13,2822.58,3763.44
3,20,28,8,0,7,13,2587.365,3528.225
3,20,28,8,0,0,16,3528.225,4469.085
3,20,36,8,0,7,13,2822.58,3528.225
3,20,36,8,0,7,12,2587.365,3293.01
3,20,27,8,0,7,13,2822.58,3293.01
3,20,28,6,0,7,15,3293.01,3998.655
3,20,28,8,0,7,14,2822.58,3763.44
3,20,28,8,0,7,13,2587.365,3528.225
3,20,28,8,0,0,16,3528.225,4469.085
3,20,36,6,0,7,15,3293.01,3998.655
3,20,36,8,0,7,14,2822.58,3763.44
3,20,36,8,0,7,14,3057.795,3528.225
3,20,36,8,0,7,12,2587.365,3293.01
3,20,36,8,0,0,17,3763.44,4469.085
3,20,36,8,0,0,17,3763.44,4233.87
3,20,28,8,0,0,16,3293.01,4704.3
3,20,28,8,0,7,13,2587.365,3528.225
3,20,28,8,0,0,16,3528.225,4704.3
3,20,36,8,0,7,11,2587.365,3057.795
3,20,28,8,0,7,13,2587.365,3528.225
3,20,28,8,0,0,16,3528.225,4469.085
3,20,36,8,0,7,12,2587.365,3293.01
3,20,36,8,0,0,17,3763.44,4233.87
3,21,28,4,1,5,18,3763.44,5174.73
3,21,38,4,1,5,18,3763.44,5174.73
3,21,27,4,1,5,19,3998.655,5174.73
3,21,38,4,1,5,21,4233.87,6115.59
3,21,27,4,1,5,19,3998.655,5174.73
3,21,27,4,0,7,21,4704.3,5645.16
3,21,27,4,0,7,21,4469.085,5880.375
3,21,38,4,1,5,21,4233.87,6115.59
3,21,38,4,0,7,23,4469.085,6821.235
3,21,27,4,1,5,19,3998.655,5174.73
3,21,27,4,0,7,21,4469.085,5880.375
3,21,38,4,1,5,21,4233.87,6115.59
3,21,38,4,0,7,23,4469.085,6821.235
3,21,27,4,0,7,21,4704.3,5645.16
3,21,27,4,1,5,19,3998.655,5174.73
3,21,27,4,0,7,21,4469.085,5880.375
3,21,38,4,0,7,24,4939.515,6821.235
3,21,38,4,1,5,21,4233.87,6115.59
3,21,38,4,0,7,23,4469.085,6821.235
3,21,27,4,1,5,19,3998.655,5174.73
3,21,27,4,0,7,21,4469.085,5880.375
3,21,27,8,0,5,17,3528.225,4704.3
3,21,27,4,1,5,19,3998.655,5174.73
3,21,27,4,0,7,21,4469.085,5880.375
3,18,38,4,0,7,17,3528.225,4469.085
3,27,27,4,0,7,21,4704.3,5645.16
3,27,27,4,1,5,19,3998.655,5174.73
3,27,27,4,0,7,21,4469.085,5880.375
3,27,27,8,0,7,12,2587.365,3293.01
3,27,27,8,0,7,13,2822.58,3763.44
3,27,27,8,0,7,11,2352.15,2822.58
3,27,27,4,0,7,22,4704.3,6115.59
3,27,27,4,0,7,21,4704.3,5645.16
3,27,27,4,0,7,21,4469.085,5880.375
3,27,27,4,0,7,21,4469.085,5645.16
3,27,38,4,0,7,25,5174.73,6821.235
3,27,27,4,0,7,21,4704.3,5645.16
3,27,27,4,0,7,21,4469.085,5880.375
3,27,38,4,0,7,24,4939.515,6821.235
3,27,27,8,0,7,11,2352.15,2822.58
3,27,27,8,0,7,9,1881.72,2352.15
3,27,36,8,0,7,11,2352.15,3057.795
3,27,36,8,0,7,11,2352.15,2822.58
3,27,27,6,0,7,13,2822.58,3528.225
3,27,27,6,0,7,15,3293.01,3763.44
3,27,27,8,0,7,12,2587.365,3293.01
3,27,27,8,0,7,13,2822.58,3763.44
3,27,27,8,0,7,11,2352.15,2822.58
3,27,36,6,0,7,16,3528.225,4469.085
3,27,36,6,0,7,14,2822.58,3763.44
3,27,36,8,0,7,13,2587.365,3763.44
3,27,36,8,0,7,13,2587.365,3998.655
3,27,27,6,0,7,13,2822.58,3293.01
3,27,27,6,0,7,14,3293.01,3763.44
3,27,27,8,0,7,12,2587.365,3057.795
3,27,27,8,0,7,13,2587.365,3528.225
3,27,27,8,0,7,10,2116.935,2587.365
3,27,36,6,0,7,15,3293.01,3998.655
3,27,36,8,0,7,13,2587.365,3763.44
3,27,36,8,0,7,13,2587.365,3998.655
3,27,27,8,0,7,12,2587.365,3293.01
3,27,27,8,0,7,11,2352.15,2822.58
3,27,27,8,0,7,12,2587.365,3057.795
3,27,27,8,0,7,11,2587.365,3057.795
3,27,27,8,0,7,10,2116.935,2587.365
3,27,27,4,0,7,18,3998.655,4704.3
3,27,27,4,0,7,19,4233.87,5174.73
3,27,27,4,0,7,18,3998.655,4704.3
3,27,27,4,0,7,18,3998.655,4704.3
3,27,27,6,0,7,19,3998.655,4939.515
3,27,38,4,0,7,21,4469.085,6115.59
3,27,38,4,0,7,22,4469.085,6115.59
3,27,38,4,0,7,20,3998.655,5645.16
3,27,27,4,0,7,22,4939.515,5880.375
3,27,38,4,0,7,26,5174.73,7526.88
3,27,38,4,1,5,20,3998.655,6115.59
3,27,38,4,1,7,21,4233.87,6115.59
3,27,38,4,1,7,20,3998.655,5880.375
3,27,27,4,0,7,27,5880.375,7056.45
3,27,27,4,1,5,22,4939.515,5645.16
3,27,36,4,0,7,31,6821.235,7997.31
3,27,38,4,0,7,30,6350.805,7997.31
3,27,38,4,1,5,25,5174.73,6821.235
3,27,27,4,0,7,21,4704.3,5174.73
3,27,38,4,0,7,23,4939.515,6115.59
3,27,38,4,0,7,19,3998.655,5409.945
3,27,38,4,0,7,21,4233.87,5645.16
3,27,27,6,0,7,13,2822.58,3528.225
3,27,27,6,0,7,15,3293.01,3763.44
3,27,27,8,0,7,13,2587.365,3528.225
3,27,27,8,0,7,13,2822.58,3293.01
3,27,27,8,0,7,13,2822.58,3763.44
3,27,27,8,0,7,11,2352.15,2822.58
3,27,36,6,0,7,14,2822.58,3763.44
3,27,36,6,0,7,16,3528.225,4469.085
3,27,36,6,0,7,15,3528.225,3998.655
3,27,36,8,0,7,13,2587.365,3763.44
3,27,36,8,0,7,13,2587.365,3998.655
3,27,36,8,0,7,12,2352.15,3293.01
3,27,36,8,0,7,12,2587.365,3293.01
3,27,36,8,0,7,11,2587.365,2822.58
3,27,27,8,0,7,10,2116.935,2587.365
3,27,27,6,0,7,15,3293.01,3763.44
3,27,27,8,0,7,12,2587.365,3293.01
3,27,27,8,0,7,11,2352.15,2822.58
3,27,36,6,0,7,15,3528.225,3998.655
3,27,36,8,0,7,12,2352.15,3293.01
3,27,36,8,0,7,12,2587.365,3293.01
3,27,36,8,0,7,11,2587.365,2822.58
3,27,38,6,0,7,12,2587.365,3528.225
3,27,27,6,0,7,18,3763.44,4469.085
3,27,38,4,0,7,21,4469.085,5880.375
3,27,38,6,0,7,18,3763.44,5174.73
3,27,27,6,0,7,16,3528.225,3998.655
3,27,38,6,0,7,16,3528.225,4704.3
3,27,27,4,1,5,19,3998.655,5174.73
3,27,27,4,0,7,21,4469.085,5880.375
3,27,38,4,1,5,21,4233.87,6115.59
3,27,38,4,0,7,23,4469.085,6821.235
3,27,27,8,0,5,17,3528.225,4704.3
3,27,27,8,0,7,14,3057.795,3763.44
3,27,27,8,0,7,12,2587.365,3293.01
3,27,27,4,0,7,21,4704.3,5645.16
3,27,27,4,1,5,19,3998.655,5174.73
3,27,27,4,0,7,21,4469.085,5880.375
3,27,27,4,1,7,17,3528.225,4704.3
3,27,38,4,0,7,24,4939.515,6821.235
3,27,38,4,1,5,21,4233.87,6115.59
3,27,38,4,0,7,23,4469.085,6821.235
3,27,38,4,1,7,20,3998.655,5645.16
3,27,27,4,1,5,19,3998.655,5174.73
3,27,38,4,1,5,21,4233.87,6115.59
3,27,27,4,0,7,22,4939.515,5645.16
3,27,38,4,0,7,25,5174.73,7291.665
3,27,38,4,1,5,20,3998.655,6115.59
3,27,28,4,0,7,18,3998.655,4469.085
3,27,38,4,0,7,18,3998.655,4939.515
3,27,28,4,0,7,16,3528.225,3998.655
3,27,38,4,0,7,16,3528.225,4233.87
3,27,28,4,0,7,22,4939.515,5645.16
3,27,28,4,0,7,20,4233.87,5174.73
3,27,38,4,0,7,23,4939.515,6115.59
3,27,38,4,0,7,20,4233.87,5645.16
3,27,27,4,0,7,22,4939.515,5880.375
3,27,27,4,1,5,19,3998.655,5174.73
3,27,27,4,0,7,22,4704.3,6115.59
3,27,27,4,1,5,19,3998.655,4939.515
3,27,38,4,0,7,25,5174.73,7056.45
3,27,38,4,0,7,25,5174.73,6821.235
3,27,38,4,1,5,21,4233.87,6115.59
3,27,38,4,1,5,20,3998.655,6115.59
3,27,38,4,1,7,18,3528.225,5409.945
3,27,27,8,0,7,12,2587.365,3057.795
3,27,27,8,0,7,10,2116.935,2587.365
3,27,36,6,0,7,14,2822.58,3763.44
3,27,36,8,0,7,11,2352.15,3057.795
3,27,36,8,0,7,12,2587.365,3293.01
3,27,36,8,0,7,11,2352.15,2822.58
3,27,27,8,0,7,11,2352.15,2822.58
3,27,27,8,0,7,9,1881.72,2352.15
3,27,36,8,0,7,11,2352.15,3057.795
3,27,36,8,0,7,11,2352.15,2822.58
3,32,28,8,0,5,14,2822.58,3998.655
3,34,38,8,0,7,13,2587.365,3998.655
3,34,38,8,0,7,13,2587.365,3998.655
3,34,38,12,0,7,11,2116.935,3293.01
3,37,28,4,0,7,20,4233.87,5645.16
3,37,28,6,0,7,19,3763.44,5174.73
3,37,38,4,0,7,24,5409.945,6115.59
3,37,38,6,0,7,19,3998.655,5174.73
3,37,28,6,0,7,17,3528.225,4704.3
3,37,38,4,0,7,21,4469.085,5645.16
3,37,38,6,0,7,17,3528.225,4704.3
3,37,27,6,0,7,13,3057.795,3057.795
3,37,27,8,0,7,12,2587.365,3057.795
3,37,27,8,0,7,11,2352.15,2822.58
3,37,28,8,0,7,13,2587.365,3763.44
3,37,36,6,0,7,15,3293.01,3998.655
3,37,36,6,0,7,14,3293.01,3528.225
3,37,36,8,0,7,13,2822.58,3293.01
3,37,28,6,0,7,18,3528.225,5174.73
3,37,38,6,0,7,19,3998.655,5174.73
3,37,28,6,0,7,17,3528.225,4704.3
3,37,38,6,0,7,18,3763.44,4704.3
3,37,28,4,0,7,20,4233.87,5409.945
3,37,38,4,0,7,21,4233.87,5645.16
3,37,38,4,0,7,21,4469.085,5645.16
3,37,38,4,0,7,16,3293.01,4469.085
3,37,27,6,0,7,13,2822.58,3293.01
3,37,27,8,0,7,11,2352.15,2822.58
3,37,28,6,0,7,15,3293.01,3998.655
3,37,28,8,0,7,13,2822.58,3763.44
3,37,36,6,0,7,15,3293.01,3998.655
3,37,27,6,0,7,14,3293.01,3528.225
3,37,27,8,0,7,11,2352.15,2822.58
3,37,28,6,0,7,15,3293.01,3998.655
3,37,28,8,0,7,14,2822.58,3998.655
3,37,36,6,0,7,16,3528.225,4233.87
3,37,27,6,0,7,14,3057.795,3528.225
3,37,27,8,0,7,11,2352.15,2822.58
3,37,28,8,0,7,13,2587.365,3763.44
3,37,27,4,0,7,25,5409.945,6821.235
3,37,36,4,0,7,31,6350.805,8938.17
3,37,38,4,0,7,28,5645.16,7997.31
3,37,38,4,0,7,25,5174.73,7291.665
3,37,27,4,0,7,25,5409.945,6821.235
3,37,36,4,0,7,31,6350.805,8938.17
3,37,38,4,0,7,28,5645.16,7997.31
3,37,27,4,0,7,25,5409.945,6821.235
3,37,38,4,0,7,28,5645.16,7997.31
3,37,38,4,0,7,25,5174.73,7291.665
3,37,27,8,0,7,12,2822.58,3057.795
3,37,27,6,0,7,15,3293.01,3998.655
3,37,27,8,0,7,13,2822.58,3293.01
3,37,27,8,0,7,12,2587.365,3057.795
3,37,28,8,0,7,14,2822.58,3998.655
3,37,36,6,0,7,17,3528.225,4704.3
3,37,36,6,0,7,16,3528.225,3998.655
3,37,36,8,0,7,15,3293.01,4233.87
3,37,36,8,0,7,13,2822.58,3293.01
3,37,27,6,0,7,13,3057.795,3057.795
3,37,27,8,0,7,12,2587.365,2822.58
3,37,27,8,0,7,11,2352.15,2822.58
3,37,28,8,0,7,14,2822.58,3998.655
3,37,36,6,0,7,16,3528.225,3998.655
3,37,36,6,0,7,14,3293.01,3528.225
3,37,36,8,0,7,13,2822.58,3293.01
3,37,36,8,0,7,14,2822.58,3763.44
3,37,27,6,0,7,14,3293.01,3528.225
3,37,27,8,0,7,12,2587.365,3057.795
3,37,28,8,0,7,14,2822.58,3998.655
3,37,36,6,0,7,15,3293.01,3763.44
3,37,36,8,0,7,13,2822.58,3293.01
3,37,27,8,0,7,11,2352.15,2822.58
3,37,28,8,0,7,14,2822.58,3998.655
3,37,36,6,0,7,14,3057.795,3528.225
3,37,36,8,0,7,13,2822.58,3528.225
3,37,27,4,0,7,24,5174.73,6586.02
3,37,36,4,0,7,24,5409.945,6350.805
3,37,28,8,0,7,19,3763.44,5645.16
3,37,28,8,0,7,13,2587.365,3998.655
3,37,28,8,0,7,19,3763.44,5645.16
3,37,28,4,0,7,21,4469.085,5645.16
3,37,28,4,0,7,22,4469.085,6115.59
3,37,28,8,0,7,19,3763.44,5645.16
3,37,38,4,0,7,24,5174.73,6586.02
3,37,38,8,0,7,17,3528.225,5174.73
3,37,28,4,0,7,20,4233.87,5645.16
3,37,28,6,0,7,18,3763.44,5174.73
3,37,38,4,0,7,22,4704.3,5880.375
3,37,38,4,1,0,26,5645.16,6586.02
3,37,38,4,0,7,24,5174.73,6115.59
3,37,38,6,0,7,19,3998.655,5174.73
3,37,28,6,0,7,17,3528.225,4704.3
3,37,38,4,1,0,24,5409.945,6115.59
3,37,38,4,0,7,22,4939.515,5645.16
3,37,38,6,0,7,18,3763.44,4704.3
3,37,27,4,0,7,20,4233.87,5645.16
3,37,28,6,0,7,20,3998.655,6115.59
3,37,38,4,0,7,24,4939.515,6821.235
3,37,28,6,0,7,20,3998.655,6115.59
3,37,38,4,0,7,21,4469.085,6350.805
3,37,28,6,0,7,19,3998.655,5645.16
3,37,27,4,0,7,22,4469.085,5880.375
3,37,38,4,0,7,25,5174.73,7291.665
3,37,38,4,0,7,22,4469.085,6586.02
3,37,27,4,0,7,19,4233.87,5174.73
3,37,28,4,1,7,18,3763.44,5174.73
3,37,28,6,0,7,19,3998.655,5645.16
3,37,28,8,0,7,19,3763.44,5645.16
3,37,38,4,1,7,19,3763.44,5645.16
3,38,27,6,0,7,18,3763.44,4704.3
3,38,27,8,0,7,14,3057.795,3763.44
3,38,28,6,0,7,18,3763.44,5174.73
3,38,28,8,0,7,17,3528.225,4704.3
3,38,28,6,0,7,15,3293.01,3998.655
3,38,28,8,0,7,13,2822.58,3763.44
3,38,28,8,0,7,13,2587.365,3528.225
3,38,28,8,0,0,18,3763.44,4939.515
3,38,35,6,0,7,15,3293.01,3763.44
3,38,36,8,0,0,17,3763.44,4469.085
3,38,27,6,0,7,15,3528.225,3998.655
3,38,27,8,0,7,14,3057.795,3528.225
3,38,28,6,0,7,16,3528.225,4233.87
3,38,28,8,0,7,14,2822.58,3998.655
3,38,28,8,0,7,14,2822.58,3998.655
3,38,28,8,0,0,18,3998.655,4939.515
3,38,35,6,0,7,17,3528.225,4469.085
3,38,35,8,0,7,15,3293.01,3998.655
3,38,36,8,0,7,15,3293.01,4233.87
3,38,36,8,0,0,19,4233.87,5174.73
3,38,28,8,0,7,13,2587.365,3763.44
3,38,28,6,0,7,15,3293.01,3998.655
3,38,27,6,0,7,16,3528.225,3998.655
3,38,27,8,0,7,14,3057.795,3528.225
3,38,28,6,0,7,17,3528.225,4704.3
3,38,28,8,0,7,14,2822.58,3998.655
3,38,28,8,0,7,14,2822.58,3998.655
3,38,28,8,0,0,18,3998.655,4939.515
3,38,35,6,0,7,17,3528.225,4469.085
3,38,36,6,0,7,16,3528.225,4469.085
3,38,36,8,0,7,15,3293.01,4233.87
3,38,36,8,0,7,15,3293.01,3998.655
3,38,36,8,0,7,13,2822.58,3528.225
3,38,36,8,0,0,19,4233.87,5174.73
3,38,28,8,0,7,14,2822.58,3998.655
3,38,28,8,0,7,13,2587.365,3763.44
3,38,28,8,0,0,18,3763.44,4939.515
3,38,27,6,0,7,14,3293.01,3528.225
3,38,27,8,0,7,14,3057.795,3528.225
3,38,28,6,0,7,15,3293.01,3998.655
3,38,28,8,0,7,14,2822.58,3998.655
3,38,28,8,0,7,14,2822.58,3763.44
3,38,28,8,0,0,17,3528.225,4704.3
3,38,36,6,0,7,15,3293.01,3763.44
3,38,36,8,0,7,15,3293.01,3998.655
3,38,36,8,0,7,13,2822.58,3528.225
3,38,36,8,0,0,17,3763.44,4233.87
3,38,28,6,0,7,13,2822.58,3293.01
3,38,36,4,0,7,17,3998.655,3998.655
3,38,36,6,0,7,13,3057.795,3293.01
3,38,27,4,0,7,19,3998.655,4939.515
3,38,27,6,0,7,16,3528.225,3998.655
3,38,28,4,0,7,19,3998.655,5174.73
3,38,28,6,0,7,17,3528.225,4939.515
3,38,36,4,0,7,20,4233.87,5409.945
3,38,36,6,0,7,17,3528.225,4704.3
3,38,38,4,0,7,21,4469.085,5645.16
3,38,38,6,0,7,18,3528.225,5174.73
3,38,27,4,0,7,20,4233.87,5174.73
3,38,27,6,0,7,16,3528.225,4233.87
3,38,28,4,0,7,21,4233.87,5880.375
3,38,28,6,0,7,18,3528.225,5174.73
3,38,36,4,0,7,21,4469.085,5645.16
3,38,36,6,0,7,18,3763.44,4939.515
3,38,38,4,0,7,22,4704.3,6115.59
3,38,38,6,0,7,18,3763.44,5174.73
3,38,28,4,0,7,19,3998.655,5174.73
3,38,28,6,0,7,17,3528.225,4704.3
3,38,36,4,0,7,20,4233.87,5409.945
3,38,38,4,0,7,21,4469.085,5645.16
3,38,38,6,0,7,18,3528.225,5174.73
3,38,28,6,0,7,17,3528.225,4704.3
3,38,38,6,0,7,17,3528.225,4939.515
3,38,28,4,0,7,18,3998.655,4939.515
3,38,28,6,0,7,16,3293.01,4469.085
3,38,36,4,0,7,21,4469.085,5409.945
3,38,36,6,0,7,16,3528.225,4469.085
3,38,38,4,0,7,20,4233.87,5645.16
3,38,38,6,0,7,17,3528.225,4704.3
3,38,28,4,0,7,18,3998.655,4939.515
3,38,28,6,0,7,16,3293.01,4704.3
3,38,36,4,0,7,21,4469.085,5409.945
3,38,36,6,0,7,17,3528.225,4704.3
3,38,38,4,0,7,20,4233.87,5645.16
3,38,38,6,0,7,17,3528.225,4939.515
3,38,28,8,0,7,13,2822.58,3763.44
3,38,28,8,0,7,13,2587.365,3528.225
3,38,28,8,0,0,16,3528.225,4469.085
3,38,36,8,0,7,13,2822.58,3528.225
3,38,36,8,0,7,12,2587.365,3293.01
3,38,27,8,0,7,13,2822.58,3293.01
3,38,28,6,0,7,15,3293.01,3998.655
3,38,28,8,0,7,14,2822.58,3763.44
3,38,28,8,0,7,13,2587.365,3528.225
3,38,28,8,0,0,16,3528.225,4469.085
3,38,36,6,0,7,15,3293.01,3998.655
3,38,36,8,0,7,14,2822.58,3763.44
3,38,36,8,0,7,14,3057.795,3528.225
3,38,36,8,0,7,12,2587.365,3293.01
3,38,36,8,0,0,17,3763.44,4469.085
3,38,36,8,0,0,17,3763.44,4233.87
3,38,28,8,0,0,16,3293.01,4704.3
3,38,28,8,0,7,13,2587.365,3528.225
3,38,28,8,0,0,16,3528.225,4704.3
3,38,36,8,0,7,11,2587.365,3057.795
